Bcell	Cancer	CD4_Eff	CD8T	Endothelial	Eos	Glia	Mono	Neu	Neuron	NK	Treg
cg16308841	85.7572256172111	90.0176944381047	52.0628326023741	22.2842590728353	11.4844901941581	81.9825355702109	9.85338372621742	82.2794307594334	81.1199263981202	72.5573200473805	41.776787427673	63.4730023354966
cg14511866	93.1562772128571	92.9375302005245	94.0864729912769	93.6626613921115	85.6448146660629	53.9861520209921	20.8030598130734	93.3465254847982	88.2231261987482	9.15896194279015	93.5913461896387	93.6337837933804
cg17501982	62.7887537778782	91.6084271826462	80.9014292022503	65.5937895444249	2.23550215228744	61.0963610333655	1.96100598024642	75.790836411115	66.3122976397071	1.84163333616493	76.9128357901041	58.6778703558778
cg00705730	93.3302451420862	93.2604476307315	95.2106578747448	92.1747940245939	5.86941873382991	5.40407642532756	4.92390945202719	90.1598744609792	5.36718171666983	5.2382476382535	92.54024606938	94.4076882759903
cg14917329	98.655089047653	98.7327344847088	98.8124050507185	98.6633741526011	1.77887197364846	98.7206167047264	1.70529636537611	98.6598537232722	98.5995665186393	1.7857739104169	98.6961493740928	98.7280612374028
cg21661768	67.1730015383174	87.6458198106685	9.39289709477001	17.4554491048397	3.1047505853391	82.9328001560386	3.09266807018781	87.1497196803798	80.7665932140405	5.16988764293171	25.189060474513	10.5352117846564
cg20995188	86.5048053103784	93.6762466545098	22.2167679962819	27.0837587104409	1.35001767443472	91.7792630523784	1.33169316319364	92.0280733781698	89.762465984325	1.18484322672016	46.7075917111327	16.3697992405654
cg10804090	2.29762383148002	2.21190311341432	1.68982993470401	2.20369722064737	98.8321829687262	2.01610514365164	98.3377374768628	2.19374733940073	1.95239475870677	98.6002595283425	2.19167253648356	1.76903588680773
cg10454864	95.0898060668929	94.4037297355927	95.700872621041	95.1874745898158	96.3772266452984	27.0378114973415	95.2764368588084	95.2468745740993	88.7673115639335	93.0778748275426	95.0352961578639	95.2838786131267
cg20389678	74.727209402812	5.28012316016567	82.7419308088497	71.5669321721791	6.52694455990744	74.7840448734745	3.25113923920327	73.0698265306823	72.4867295459436	3.49446961220906	71.7772587130755	76.6188001944972
cg01109047	94.4491473449727	94.3102030133912	81.1762977643784	93.0115756662391	6.93786840184283	95.0422482529353	5.67467253042249	94.6112559679961	94.3674287361459	4.08743813310967	94.1428516647241	68.0983579093836
cg03035921	1.68496127562745	1.56971167368665	1.52432914265703	1.68583205550809	99.0306591041081	1.70359711845619	98.7456951484679	1.7493012095428	1.75878703973449	98.7081430961707	1.75023570196922	1.57319619197157
cg06373940	92.0938204445755	93.2875450298862	94.0903197931369	93.406438888861	4.20681843128299	5.58572970616831	60.6548931714634	6.89859474587301	6.66673439758032	88.2675001558142	92.4750421503742	93.5277576730931
cg14306819	87.5710837371789	93.412456128415	94.0792055764181	91.8210192268107	2.077200460774	5.29689200015758	2.02854645275509	8.65804786353801	7.02627259243159	3.57906795106842	86.905436460442	92.9055459649133
cg11206634	52.6435156747581	86.8117495197313	86.2475062414706	80.9208607751289	89.3114118701045	89.6251685948651	73.0584915696408	8.56668407526084	87.3740071648376	50.4415803550192	77.6123084780908	78.5347312146072
cg08726863	53.4490240979592	87.7877350091009	89.6628657777659	81.7872883225658	98.1741617131346	90.5872031787142	95.4610979686554	12.263132675937	89.2909804537965	98.3770072664576	80.8662755123935	84.7217409058786
cg14285788	82.1134689984187	88.4284032415431	91.0585470937723	85.1121070955864	98.6212343002866	88.1022169898963	98.7441095294101	13.3530743431463	88.7805628653912	98.671460634535	85.606464611117	83.9449833559061
cg01243312	93.8589353920667	94.0807842814919	79.5940432903413	59.1013649679213	49.7537018266686	87.3784341661919	38.3590915968964	69.5137543672673	46.0025199536596	42.4226405540487	92.7137849088957	89.1230876463441
cg12940181	88.0557332165856	88.6179011979282	92.7344884494927	88.1342420579816	11.4409481561519	4.46170585749479	4.71134079677753	4.94946364339997	5.01505639838115	4.96497564417785	85.5637724404526	92.7717862994209
cg16257254	1.74189823917338	1.72159508590925	1.58299688676198	1.67954887765485	98.2684136065208	1.89809400175724	97.5535389158171	1.73754111664063	1.8645967449448	97.8804748447078	1.750486364941	1.58218580761131
cg08287940	92.5566680346282	92.7035265172457	93.9664607599157	92.3694812162511	95.5563251110409	71.9871969216033	93.8613182742384	12.9862659062514	30.1698334618976	94.7670005961695	91.6653205943288	93.0237896763612
cg02494549	94.0772429686489	93.3476391140571	93.6450812192189	93.4865451991118	7.90814639605325	21.7653495107515	11.2459783002897	94.2919268265091	81.1801885443495	10.9739244208061	93.0984616630441	93.0658835272883
cg03351487	92.208672260754	88.6458938729701	92.6351792084404	92.0215107807885	2.5412151434191	91.7179575618451	1.77108238054332	63.32517354115	42.1101078633736	1.66681023247715	92.1851733145543	90.2265844299129
cg23490396	91.2065698502016	92.9323252724318	93.1084028087301	91.650512044334	9.68941692410579	11.6663059455933	12.0864021231573	88.6297936930198	58.6551794186585	2.35543255153532	91.9161918133718	91.7323403286907
cg04202267	36.2355398358147	87.6722867056658	80.7791796535505	45.0648889104778	1.94918152458537	13.416272268245	2.79407063967585	23.0143164449844	14.21909140671	1.27679563826118	16.8014180979043	74.9794107211618
cg24532898	1.86195290801941	1.71020692296501	1.48981212769208	1.62518973171471	58.1422749771745	1.81422006190267	2.5883622335981	1.78179116595018	1.68903033334412	3.31639638643455	1.7722521758899	1.53726598554074
cg16350446	79.2230479749847	92.2839772265054	85.8381584865905	87.5659976914425	1.3193782591213	6.51833156871225	1.31045230669593	8.06751463168795	7.31545090264624	1.42984499249957	73.3626769202997	87.831582441607
cg04805229	5.66199678568132	3.95951785060248	6.41029837497152	5.05087866864412	94.3075083046083	6.65876764726271	4.44813179114941	5.60660338614813	6.90790981203951	2.20522629694175	5.88637971383788	5.14387839535008
cg13821008	4.65768753233596	93.8984706618908	5.66180451373521	4.04801117152021	1.8081235656315	6.12594216800274	1.95231094485448	4.38389037480784	6.04028523621116	1.74474502637893	4.56170405586597	6.98050308703254
cg27440866	54.4095848544217	6.90627499019049	70.2194752221567	53.6530899339037	14.397655025799	58.505891186565	17.3486340233151	52.2391513432949	58.5773484125444	16.2620398289521	52.0077204237105	66.3111892738028
cg25843927	93.485301221937	93.5958640959222	92.5453519955133	88.6354906455116	93.6337099704519	13.9192939685879	93.6281316064554	89.6821460060695	66.0541855534234	94.6226341531466	88.370163525266	88.3777742882866
cg24365417	91.1479786642887	87.4383159436677	93.4973853506852	85.9390467439959	5.78070288130043	82.0691011170336	3.75402116152089	11.4570000757495	79.7326147359447	3.58460096443808	83.5635640504413	91.7391474266268
cg14210119	92.6447136470135	87.7447847544317	20.4677319267872	75.5121440395137	1.35184596813552	8.5355950488397	1.49967817850774	83.8288873178317	17.010357662736	1.45575315203562	85.6811759649288	69.3803476327409
cg25515269	2.89269321221302	95.0387205967285	4.68076987307042	3.15677611387622	62.0976376570749	3.44701148103276	64.7329350182638	2.96909015876814	3.65263758483264	65.3576966145735	2.95577697297247	6.36032040942509
cg06479433	93.8055868565224	93.6047040902126	94.862277399991	94.0903864236247	95.9300304086433	76.8212597194083	92.2269752438787	93.3610125311685	64.9323741193539	57.6724453497135	94.4800971997464	93.9245177052237
cg02598071	93.0884218316087	91.7386983917758	38.8189584912173	46.2252588390499	1.81336128999047	90.3198737380848	1.60915524744031	92.2382051644905	89.9911236618966	1.60424938919505	91.4369275566802	79.092693243202
cg15998761	93.676769109578	90.9358058008462	89.6469278136044	92.2037422762184	5.92111514520686	23.5518243234081	4.12385516058205	89.027514158613	75.4391657921339	3.58479645773839	92.7392621736361	90.4377683558023
cg25856179	1.62820023013814	1.74996075191858	1.59826675316139	1.65646357146364	97.8995570786514	1.69778182437041	96.9091066498233	1.64324719843318	1.74862338450272	96.873871910832	1.61321008310231	1.46804405463399
cg13144059	97.1071916616913	96.6996959701259	95.4791958008375	97.1775928703526	1.92208543559799	97.274008366956	1.72099941622412	97.3042643807065	97.5641893882901	1.83988682196356	97.2726570992579	40.4658153345305
cg26742320	94.9845150545712	93.991648390285	96.2786085645528	94.9117050784738	57.8254640986615	70.9915119998132	74.9850861980561	84.8606296049331	45.52196006693	63.0411894753312	94.9484899100768	95.0821761383898
cg04877802	1.75063290624348	1.40131475833846	1.40869800860705	1.72152776453655	98.7550010918943	1.9054494846352	98.5914204796673	1.77306550712099	1.77602933403235	98.7048484223362	1.89493321651869	1.50299831484193
cg15797608	1.73499213931839	1.92352219747391	1.62916590288067	1.63348294751222	98.8219643726909	1.89833522551483	98.6610834493	1.7603375420774	1.8243248660083	98.6234943341443	1.75988366845702	1.66219435735647
cg07930752	86.065111680342	85.2274803078994	21.9694809351153	57.5957459130356	2.7813796510955	89.6477081568002	2.2584496430764	86.1545482931858	89.5321218624273	2.24208332622635	85.6989905665767	39.9113332025264
cg15344028	78.927643596281	88.2236563539339	9.97226359017251	9.30736615645928	1.98073941099673	82.5359523507057	1.74355311638384	74.1097459635727	81.4812111923942	1.64893774280451	10.9704658296011	14.1544488655634
cg10188403	1.84950967930142	1.80634723254581	1.13825225861817	1.76619755396886	98.6725881198679	1.63731867423546	98.3307308638417	1.87461911910352	1.56325721135852	98.1508020476224	1.9308541063942	1.19125174165046
cg21660531	1.45923512061021	1.28804872338936	1.74202659114776	1.37840162966981	98.0554773029002	1.43762353578299	98.40240156723	1.42878730493789	1.44540002153971	98.4344523884166	1.4951627013037	1.56528341094241
cg12449916	94.2069465411022	93.8646191469566	57.4753036696546	91.8398014711532	85.072842231994	11.7425266163433	77.3711049049134	41.854514268662	18.4382775422945	71.4268070719665	91.8800966625913	87.818294226393
cg20019410	3.53737815470703	93.8568800161312	4.56351543174767	2.76867133516174	2.78801406255896	3.97576674193657	15.8832926288415	3.02435734462192	3.85036932132157	53.3399454900653	3.03352926414296	4.96064021099049
cg05861291	46.4986927099456	87.4403561941732	85.4371989448809	81.6774452887486	88.3418200703321	88.2810630369817	86.529245716668	88.8877058995498	87.2705197976292	92.836430708164	84.4408539419331	51.6702099391531
cg22399133	3.77612496688735	98.1232726323625	2.99031330113621	3.39384364335465	1.550870511964	2.74941677754481	1.1645677910183	3.8847402610871	2.92696830312491	1.16897601515865	3.7456876458095	2.89338535662873
cg15724534	93.9597006398012	93.8685064237654	93.1449312955514	93.810689741811	1.46819850668685	5.70670080718801	1.26479375781325	91.4774437191213	11.7375742602561	1.27483811613943	94.127508669495	91.1218086195299
cg07533729	94.4033475177292	94.5514179770141	93.7134622098868	67.0392596582068	1.69271725952866	94.3757211556653	2.8838682662546	94.320183124549	94.5813518735266	14.5179138818899	70.4206268126761	94.5075619819725
cg12884009	93.3128093090631	93.0904118479993	93.9837862070571	93.8673149382832	1.58666250083967	86.3919464338485	1.64591527578855	31.129942482063	55.082610557458	1.60913801995971	92.7877462704062	93.7460528633404
cg04917148	1.40887420608023	1.34811551314852	0.921211756818825	1.32840576603272	97.862921189704	1.17117169477067	97.624309906624	1.43212080619173	1.22750081190129	97.7307540840657	1.39649966641263	0.917586955121588
cg02640489	90.6657956842532	88.4390605057337	36.0548409172214	47.3381852123159	1.53231706209737	56.223113201808	1.54498898129229	91.4275223443233	78.256164671721	1.44320194144515	82.6126868313657	31.170004568868
cg16918905	2.34111670654728	98.3783156111699	2.14776340370204	1.96193751622705	3.45069899077356	2.19536191622673	2.27773645970386	1.9277303524414	2.18166264085199	2.19599545683263	2.10536297499112	1.90960908563309
cg15457217	94.8867555581269	95.3591456308972	96.1786783831575	95.317688518336	98.0459734505844	86.1431211739557	94.3118471633178	83.8219263463933	40.6770777631914	95.4706620134613	94.5952115392004	96.1490887695896
cg18945642	1.84474644446134	2.11754229230941	1.10882764764075	1.69841813552893	98.8081384526352	1.62423286929659	98.6529711003376	1.81620431541565	1.66701372696445	98.6511269294066	1.84376878514724	1.29560615141333
cg06867755	94.8217674025253	95.4167329739571	96.6774833593325	94.6933519366558	2.62808728572979	21.9636084071622	2.08808422649773	86.6379112823561	19.9021653438911	2.19869379114032	91.6398305075628	92.7922482472526
cg08793511	91.5474994625882	89.2050951217134	54.3928371173082	74.2096344017883	1.89382618797983	91.6469043514009	1.41075227257276	92.5022433852189	90.8219223232644	1.57582586584059	91.8383513395588	45.7162740708115
cg21039723	89.1770169821279	90.1659519335654	90.7796018859659	89.0133628829373	3.11316953927514	72.7214404491781	2.60888705104458	22.6922194678151	46.0028844309309	21.2117666123484	88.3293088938537	91.0558265348974
cg20627754	8.55002335284066	92.4961428832195	94.7015433362716	92.0922831969869	1.49138500063888	30.1351654180654	1.28908840029707	35.849451436944	23.8071952431465	1.27356606589915	91.3870531335723	93.9899155762654
cg08698580	94.1913040334597	93.3678072072923	93.6283393918941	93.7841276072407	1.34644936717649	64.7049389295341	1.12383195578153	94.2556454855813	90.7590441622994	1.13416971243195	94.4925715384745	93.9814412549428
cg00711795	92.9668682199892	91.698582244378	41.3623243156125	84.1022297230785	92.8672987399026	94.2823721736224	86.9339460111157	93.5138942157485	93.7700394910212	90.6539672800694	92.6177119265161	82.3101657768085
cg12925355	97.4988376895046	97.651792915356	97.4815309129683	97.6127346112933	5.48307978966579	97.9043018123798	4.46573774987295	97.5112654151681	98.0115316970291	52.3131131306928	97.5358140063434	97.3671881125452
cg00506811	1.79613486311431	1.92894436389426	1.19566909713678	1.67166807493866	98.8002926333923	1.50594315552609	98.3770403376336	1.83651028012204	1.54756793697366	97.3294362157645	1.79331082794935	1.30370557234325
cg13530377	77.4190435349046	89.2279098699516	84.428394061329	65.8195197165322	97.9418769503176	87.2067064475747	96.1048104405112	34.9553645322168	84.9760201589	98.3597455578539	70.5166839559158	72.2317777065985
cg08092258	25.8017301419995	91.6013052589582	80.1392286046023	82.9212252985446	1.44470331229997	88.188781493096	1.35471644428724	12.2272898992583	76.1320360000115	1.37579764085097	77.9515325735197	70.9913938580873
cg20386303	81.4727855850563	6.75148792120642	19.7051570566674	29.6471887057597	97.6616856190573	86.3154081303084	97.4330378267796	85.0638836140332	87.1681972858056	97.5858300903486	36.2793300138923	51.9983327428624
cg01439631	93.8847098238913	92.7309279245821	94.9918397085913	93.4340099251806	1.58448142149219	94.5989306873122	1.72634202959044	94.1292755877645	94.2950523773862	1.70214404293924	93.5490250091802	27.5913089328857
cg10190055	98.2634183604751	98.1685449628751	98.7533473360784	98.333575389943	1.53837417468208	98.5156139351775	1.15016768548949	98.2816080698498	98.6381828597919	2.16099426647279	98.2305940670107	98.3298690302678
cg17850055	75.6033492227105	88.2702400038474	9.03050947608694	46.4126044319639	88.2734375506726	87.7879675608407	84.8266007848249	82.7984583451824	86.7869845996723	28.9693167197212	73.8181797493941	30.6078718074385
cg04724190	98.4227978105579	98.53496532279	98.6406987456989	98.5473939268604	1.59818724824855	98.4956757353654	1.80262984158685	98.4181365679323	98.5341557144107	1.81319241534581	98.366601687563	98.4809202366893
cg17285931	96.8774529009642	97.7107841862938	95.9092385869786	97.2103478952706	6.74945414925185	43.6144340371766	8.97285542163345	87.2423988662952	35.4866796058129	9.8258427811122	96.9610514021941	95.9888876582455
cg11231069	76.5345430361806	98.6264396504889	87.553023664334	60.368296908279	71.2775278153077	97.6837848221541	78.2995886197513	9.44705994978787	94.785736219617	11.7398338832328	51.4383611896235	97.0778182614322
cg05171197	94.9956960771978	95.1028847631202	95.593149215891	95.4539734258667	3.2489780125472	93.1306293755815	2.5932814969229	15.7828855175388	92.51027939497	2.47874971743497	94.6619331866121	93.420095158452
cg19449565	92.5683387474586	94.0618515293534	94.756283242647	93.6667739468489	4.04418534226824	77.5606222113644	3.37917810597621	12.8326951736079	76.0146648516391	2.71612117160824	92.9432441835177	93.8708375708477
cg04346861	25.7116803651285	94.8515816801124	96.1969879359071	94.8249407462976	1.87265881506792	93.1349674742658	1.48269444272997	93.7025776747655	88.8272790391468	1.51886005948357	95.1562248456039	95.943658960653
cg14454796	98.3015543852702	98.5386223082255	98.199644804903	98.2772025484748	2.84844711189085	98.6171096741185	2.7834363272705	98.3089324564202	98.6317862977353	2.5435688422319	98.3605659125372	97.8429848389409
cg04183237	98.25497191968	98.3406116532905	98.2548085253408	98.2216299039472	1.91894681768702	97.7154403082652	1.41607500909741	98.1674591270432	97.7926281356282	1.31929569036639	98.123779419998	97.8046870755001
cg05515866	13.0433974267478	88.4511348087949	91.655851072913	86.9833170526369	97.6173358148532	19.2181313634004	97.2458206588325	12.3673697360159	70.0044143480288	97.9092713165451	79.0568737948737	83.4155314698897
cg21133251	94.5715858663131	94.8211451561541	95.6375823057479	91.2221309339508	6.88284576030816	95.5695414894996	6.02159112463118	94.8501079787762	95.1455251957303	39.3678747638332	66.3885634534189	95.2652629998067
cg23840860	98.4153638958519	98.5228329312281	98.3993200564705	98.5039200834622	1.52957745433743	98.3935064891131	1.36794420789967	98.4524728666177	98.3565330679899	1.4225205503109	98.3650238597446	98.3244458077484
cg05880944	98.4319792524811	98.3379818886057	98.1582629379081	98.4150239940829	1.58727076507844	98.2558401788584	1.59318426175627	98.3672387045523	98.3858513069118	1.53819364589827	98.2796000716223	97.9313383616985
cg03301433	94.7302479848942	94.9608211529387	93.6221182896304	94.8287203002384	1.6900462644759	95.9899835627202	17.9147536905928	94.9499098193001	95.9065993537666	93.9829013428914	95.3849908593962	93.1451286599097
cg06022561	89.2293441382222	94.3330320360651	91.9548008228116	44.4010558331696	83.3318613756704	92.2303299954068	76.8430594620144	92.2239552983067	86.7776862711962	86.5693855916524	6.3496985341834	92.2244921316605
cg13613174	92.358442003535	94.544171342211	95.788596369068	46.9141302295092	1.86302070918532	93.1126674605647	1.54024572524974	93.2916607512654	88.3930117516585	2.06810285464368	12.3294113267793	92.7076312502953
cg24743237	93.3560492649111	95.1817559606912	96.0104860650991	56.4711274551495	4.32699773043561	92.7086469501727	2.73488398632719	92.6562853726353	84.2476762741362	5.50697302645567	25.4653404681775	94.9097447198189
cg03610966	95.4321533355511	95.1294295929066	89.9117010309895	95.8076743448384	1.4919850466166	96.2889559963916	33.4646156268639	95.4643164466834	96.5039126978375	64.958143092287	95.2879048203545	69.048556885609
cg16984485	94.3156555838216	93.4067731939645	94.9380218612452	94.0952074810732	97.0037279805065	41.7649246572624	97.4702135900401	94.5536018596925	82.73687486887	98.2924819203623	92.8796234840319	90.5714162583006
cg06267913	1.5494596036777	1.64201302962373	1.36763870563676	1.57845637614247	97.0204523035452	1.57624480142901	97.0120883322848	1.57226472935068	1.66587303538668	96.759893049577	1.6111463198821	1.42517636931303
cg06497954	3.57551153063234	3.27900195565402	2.92951176414761	3.52086826077719	4.42907527437224	4.33026555050706	96.4526968143342	3.41451290938877	4.14518619646216	42.0223284142848	3.25679623101168	3.90426202895377
cg21387009	87.9001281862206	92.7306476665681	24.0294369524125	16.4637654059907	8.50897378648039	89.0453950961082	8.83661964716623	82.5885634943975	84.2523651815409	7.54803668869031	22.8404942549223	20.6605122345096
cg13441156	90.0264308412469	85.7118726809619	91.1394820803436	90.2589845393237	96.7623590397228	76.5380433099637	96.0582181277175	79.4877736679875	26.7367852559803	97.7689311762711	90.4296239144108	88.6582830036974
cg12400702	16.5949295893284	90.2986569397883	94.2653860123866	89.9070413603638	7.84127916248551	94.490125110492	3.13683897544197	93.1649051011489	94.4704727310753	3.45267592882764	84.6951905608541	94.2111777067871
cg12292584	98.5291232512645	98.8720761505021	98.8057043124626	98.7422211603217	2.72816319196303	98.7161509959749	2.12085986836366	98.6569157760266	98.689310227076	2.01736177973207	98.5840142532584	98.7823744341049
cg06851253	2.16599576137333	2.19192262615011	1.84348333175981	1.93462349452437	97.7670247744059	1.88894432833136	97.3761779590538	2.16621454892704	1.90039946992664	97.3390498772466	2.04089907705188	1.86975876594691
cg25512266	1.75426102146927	1.57596873568771	1.61097405118214	1.7462312979204	97.3772286568274	2.00834502528752	97.8221226091201	1.78348616574531	1.88331068513478	98.1514233506049	1.88721529073324	1.45725770126128
cg25112438	2.41279203168868	3.29166640991619	5.43669814121825	4.8481696851383	72.7531064401929	2.61032646830641	77.4242796975092	2.28523743737341	2.83867923517222	80.9299704538708	2.50098340120928	31.2846818373611
cg22230912	94.0434195032176	94.3036020695212	7.33899875261579	44.2796459748103	3.16990931424882	21.9539063013171	9.77280313520432	92.4748335837786	71.8274634243392	68.2608382189966	90.8337804077598	9.62767425594647
cg16456087	77.3746796120635	92.859490611724	4.04311932233177	6.86218829963804	2.14431922173776	21.2069067557468	1.59538498205919	82.4723193880165	62.7414200734201	1.50777784578389	8.85831622878693	5.04686869161093
cg02255107	93.6201706422371	93.4537114411391	55.0847401732369	70.4385216131409	2.20037056517186	94.9272017208106	1.8583422146368	93.2323936447966	92.6041514859083	1.68011417658548	93.7753219524673	52.2853570657212
cg12172478	88.0167807348458	92.6506731195724	7.37222043545094	11.1599877728925	3.65183954694423	75.8227560294652	2.5568430778226	89.410137237598	82.063900651911	2.48919815446683	14.0844787748352	10.1432284414824
cg23683962	16.3571772837499	91.3609740038107	94.4284985456643	93.5538772580553	58.0875287465181	94.2704472104284	19.0373393206788	94.3965754067664	94.818655247078	14.4329660794557	92.9383428662661	94.2002984367699
cg14793835	3.59187173018895	4.65382978971383	3.31887976999438	3.41273184535476	98.0323554312977	3.99312042817449	97.7073755428208	3.54608571300261	4.39293451405059	33.5128908711444	3.34634376262429	3.76389084864246
cg18010900	1.87281546588294	1.80287668862055	1.50671944627214	1.77289349277324	98.4220044216979	1.78450454240895	98.2566534774812	1.86422444268596	2.01422823580766	98.2443385207026	1.78771106960205	1.58764228726958
cg05120113	95.0309477705811	95.1899526311287	96.2431864078162	94.2857961893721	10.3334032028675	18.997778196446	6.05040566702644	82.6636686165228	41.1909935418498	6.14707890580634	93.2227304961618	94.9738473689796
cg05726118	58.0643738062355	93.9128793213815	54.1138524364204	19.8235393637926	1.36256742021249	57.4749527490299	1.4212285596007	73.6988934999807	50.2034841394446	1.39805449129727	6.05932247207547	50.339365574381
cg25716846	1.77697049351371	1.39605766396162	1.39096969420279	1.62723488631816	98.7003147669024	1.81876429911376	98.747340555798	1.71445852974241	1.71603506621436	98.514192185525	1.77271890372702	1.62566168776438
cg05583921	91.1276386319781	95.2892117836712	91.4853143316341	91.5423447773779	96.5669543345889	74.1488153807136	95.5199267480886	24.8495132544216	30.9177170317608	96.1810135406935	90.4472012600211	90.9165067527117
cg10527635	73.7410829568892	73.5004907640402	76.4001259871341	53.8326247010332	94.4766244014859	75.303090406398	93.8087100712582	74.1779412693708	73.855229945154	94.0680894013886	43.4815444180744	76.6302243345768
cg04385523	94.4936215215319	94.212520981557	95.6398999648216	94.0507858977961	2.33568960072506	47.6072602535493	1.93821065801262	91.5696606173412	81.3024322340623	1.80286213276098	92.5970054141711	94.7172411983787
cg19759251	2.19677213261417	2.11207088829779	1.35140921005718	2.07947113695943	98.095401800094	1.98445775611596	97.5035806881741	2.13553924426505	1.99210856574439	17.5928282198205	2.12052071480242	1.42872782195481
cg05380759	47.1847706018449	91.3102480499045	89.2136327148915	82.6469330230479	2.18524927665913	44.2792188874809	1.82937897093577	7.7259606895464	23.3564477048912	1.79113995702973	76.4476926367	86.203125991182
cg08450017	93.9344299350176	96.6011217065419	1.85612062022579	14.9145930309021	5.60018032108523	97.1798208689814	4.00194381687815	95.2361955953251	96.7276914771869	4.22446036750063	32.2934881940922	1.48201604473275
cg25226014	90.172215906503	94.4806176104509	5.40954873342649	36.8767162249802	94.5324247310415	95.9631721119633	85.5173197016209	93.7155362753247	95.106130243778	89.252425754207	56.5593978768879	4.75186390618637
cg06585734	90.7928704238842	94.2894729470099	95.0862422758701	93.2739179207117	98.3413886852018	69.4311362977807	96.2207536036507	37.1183390616446	80.0632377668316	70.0980179443719	92.6817439017352	94.7459439495116
cg23445604	54.1475649775861	89.8286312314232	91.0369537804835	88.3984372659083	1.93750079918662	89.152618147416	2.16182619596956	89.5952001784065	89.7774106067434	1.84310187184053	90.70407292015	88.8231289502031
cg18461635	89.9738083107147	93.6755998819967	90.3343831289078	49.2073200097681	97.8855426879227	92.2466612045417	97.6032283482005	91.5310426347768	92.4262147327191	98.292518822298	17.9587637282464	68.5576597457958
cg20532559	91.2880188503208	92.1074683611473	91.6936142317228	84.3203521462866	97.5826017430869	93.203923081491	95.8920934065892	91.809423677585	92.6784988044266	96.5340412882099	80.8564449369562	66.9381453721912
cg24026974	93.7429834438493	93.9306803482406	94.4097262595038	93.9059733784195	94.8736286451407	94.0156533173507	7.18177383617166	93.9479048580503	94.5679291105542	10.2116848843252	93.9013286351558	93.994137273557
cg03532422	1.57458005230474	1.48681853334055	1.19197516896311	1.5379717675422	98.9842707653691	1.38965452803903	98.664699880395	1.67205054682084	1.38904523488125	98.7923624395727	1.66134424261853	1.33415851632849
cg21069814	98.471888502198	98.8167825228387	98.8326424043459	98.5540715332337	1.46114755262716	98.8305407493598	1.42792189542921	98.4216980575054	98.8486865547588	1.3291542123642	98.4859902488986	98.7695632810686
cg01458495	93.0142220914806	91.395493834342	41.60218627249	81.655440359861	4.54085154061532	91.7344013377954	92.3346831277363	92.5405804977926	90.42800777954	89.9456280882223	91.9896842598803	47.6277751439707
cg11307417	91.8764502988884	91.9378929612724	32.7467251833559	87.4033206927995	95.5994714881277	94.0342735071387	94.8416862853464	91.7347655441324	94.2596357350168	52.7929400124807	91.9976992530863	57.6265205816228
cg05070273	94.0286538898255	93.5839884408846	9.58527396777759	73.3181273743753	4.07294899613034	95.4121994631806	3.93476083749605	94.2601448739793	94.9977541619675	3.08611945383495	93.7072742129777	26.5256349172607
cg15853329	1.83403113766662	1.75301165288914	1.28616463987208	1.78871598331745	17.1187394948168	1.61318622539712	12.0001693270543	1.86801535087011	1.55786710413945	85.8193649292341	1.8503189666519	1.35879287185473
cg01004980	93.1802307226274	92.7924304238133	93.9673026032803	93.1943189849014	1.48178519773315	42.0919671323798	1.50159380402421	92.4792227898492	50.0341376869106	1.55122573767115	91.8199970926995	94.0839378702829
cg26475097	3.24132884088065	3.37383083529234	4.49000021762678	3.16763466999766	93.796426044164	3.91040680951844	90.9064699746589	3.22702964135861	4.43353924504784	4.81258489280613	3.56807465718219	4.42420374172297
cg22135160	2.5485231467818	3.32037220126249	3.35416666385721	2.70156554920619	4.69560783722605	3.08507605811723	91.5610219170169	2.4731421848822	2.90013029111137	95.064473912044	2.66526635333045	3.5480637056574
cg05989693	51.2924721311318	87.9636800300461	79.2275453945473	39.9355325131664	8.9150165291354	40.5101634493709	8.78501122186363	41.7074816012643	41.7541660686962	8.37603398849482	14.1732110221387	71.4714317895025
cg19854901	62.3492385692133	91.8417663934453	80.4549870179872	45.9296544113444	63.2487241354888	33.6701151196497	66.740971911301	30.8019728910722	32.3528191923655	87.1029212107321	8.48581189366088	71.9283950675404
cg24859722	5.64075877222272	95.043322311019	22.3268499162464	6.20429123561673	5.25974192380006	4.32982355396478	2.24816586828841	4.61408540288229	4.55822281748918	2.37666622585164	3.73678713073477	17.2756622524045
cg13872831	3.00026573279201	98.4582078583066	1.62557930636575	2.73141657553315	2.21798661130485	2.55123045149604	1.50715400636665	2.78532508898021	2.38251812673874	1.53058060938903	2.76231288583242	1.73340270529603
cg02215960	1.96439091421415	1.7383303544523	1.22078920456159	1.93487238491193	97.8423576110307	1.66445662646151	97.2240156837787	2.09733517276022	1.62718125054955	21.8731078518037	2.16953100595278	1.22086172755901
cg05541267	90.1578897642459	92.1033796852916	28.4825262616883	44.0841401702015	3.08055127191365	89.1317568066564	3.06555697491199	87.5935346841983	88.1582692351324	3.12510695255107	87.20167559957	7.41828746083606
cg02060794	1.65573236271333	1.41415261517151	0.863699478674574	1.57002086029716	98.1807740898075	1.42214060062323	97.6210032005026	1.6615158187277	1.41812109041807	97.6480807188571	1.64678263256808	0.98882160485086
